Date,Temp
Oct-2003,27.98
Nov-2003,27.89
Dec-2003,27.896666666666665
Jan-2004,28.033333333333335
Feb-2004,28.16
Mar-2004,28.146666666666665
Apr-2004,28.046666666666667
May-2004,27.88
Jun-2004,27.840000000000003
Jul-2004,27.849999999999998
Aug-2004,28.013333333333332
Sep-2004,27.973333333333333
Oct-2004,27.926666666666666
Nov-2004,27.76
Dec-2004,27.826666666666668
Jan-2005,27.959999999999997
Feb-2005,28.08666666666667
Mar-2005,27.98
Apr-2005,27.873333333333335
May-2005,27.83
Jun-2005,27.89
Jul-2005,27.883333333333336
Aug-2005,28.02
Sep-2005,27.959999999999997
Oct-2005,27.963333333333335
Nov-2005,27.913333333333338
Dec-2005,27.843333333333334
Jan-2006,28.05666666666667
Feb-2006,28.22666666666667
Mar-2006,28.08666666666667
Apr-2006,27.98
May-2006,27.753333333333334
Jun-2006,27.77
Jul-2006,27.916666666666668
Aug-2006,27.913333333333338
Sep-2006,28.01
Oct-2006,27.80666666666667
Nov-2006,27.849999999999998
Dec-2006,27.863333333333333
Jan-2007,28.01
Feb-2007,28.05
Mar-2007,28.03333333333333
Apr-2007,27.886666666666667
May-2007,27.753333333333334
Jun-2007,27.863333333333333
Jul-2007,27.953333333333333
Aug-2007,28.05
Sep-2007,28.03333333333333
Oct-2007,27.973333333333333
Nov-2007,27.88
Dec-2007,27.96666666666667
Jan-2008,28.133333333333336
Feb-2008,28.213333333333335
Mar-2008,28.036666666666665
Apr-2008,27.906666666666666
May-2008,27.933333333333337
Jun-2008,27.91
Jul-2008,28.113333333333333
Aug-2008,28.30666666666667
Sep-2008,27.906666666666666
Oct-2008,27.97
Nov-2008,27.99666666666667
Dec-2008,27.963333333333335
Jan-2009,27.94333333333334
Feb-2009,28.179999999999996
Mar-2009,28.12
Apr-2009,27.856666666666666
May-2009,27.889999999999997
Jun-2009,27.926666666666666
Jul-2009,27.97666666666667
Aug-2009,28.113333333333333
Sep-2009,27.863333333333333
Oct-2009,27.823333333333334
Nov-2009,27.78
Dec-2009,27.793333333333333
Jan-2010,28.003333333333334
Feb-2010,28.146666666666665
Mar-2010,28.046666666666667
Apr-2010,27.790000000000003
May-2010,27.733333333333334
Jun-2010,27.793333333333333
Jul-2010,27.95
Aug-2010,28.073333333333334
Sep-2010,28.096666666666668
Oct-2010,27.849999999999998
Nov-2010,27.75333333333333
Dec-2010,27.866666666666664
Jan-2011,28.096666666666668
Feb-2011,28.30666666666667
Mar-2011,28.12333333333333
Apr-2011,27.893333333333334
May-2011,27.879999999999995
Jun-2011,27.913333333333338
Jul-2011,27.97666666666667
Aug-2011,28.116666666666664
Sep-2011,27.983333333333334
Oct-2011,27.973333333333333
Nov-2011,28.0
Dec-2011,27.963333333333335
Jan-2012,28.136666666666667
Feb-2012,28.153333333333336
Mar-2012,28.22
Apr-2012,27.99333333333333
May-2012,27.796666666666667
Jun-2012,28.0
Jul-2012,28.129999999999995
Aug-2012,28.14
Sep-2012,28.02
Oct-2012,27.88
Nov-2012,27.883333333333336
Dec-2012,27.846666666666664
Jan-2013,28.036666666666665
Feb-2013,28.036666666666665
Mar-2013,28.149999999999995
Apr-2013,27.956666666666667
May-2013,27.733333333333334
Jun-2013,27.819999999999997
Jul-2013,27.98
Aug-2013,28.150000000000002
Sep-2013,28.12
Oct-2013,27.853333333333335
Nov-2013,28.0
Dec-2013,27.973333333333333
Jan-2014,28.156666666666666
Feb-2014,28.209999999999997
Mar-2014,28.086666666666662
Apr-2014,28.016666666666666
May-2014,27.74666666666667
Jun-2014,27.983333333333334
Jul-2014,27.953333333333333
Aug-2014,28.02333333333333
Sep-2014,27.98
Oct-2014,27.956666666666667
Nov-2014,27.853333333333335
Dec-2014,27.873333333333335
Jan-2015,28.103333333333335
Feb-2015,28.123333333333335
Mar-2015,28.106666666666666
Apr-2015,27.896666666666665
May-2015,27.8
Jun-2015,27.906666666666666
Jul-2015,27.933333333333334
Aug-2015,28.0
Sep-2015,28.01
Oct-2015,27.926666666666666
Nov-2015,27.91
Dec-2015,27.913333333333338
Jan-2016,28.040000000000003
Feb-2016,27.976666666666663
Mar-2016,27.81
Apr-2016,27.72333333333333
May-2016,27.73
Jun-2016,27.876666666666665
Jul-2016,27.97
Aug-2016,28.27
Sep-2016,28.086666666666662
Oct-2016,28.03
Nov-2016,27.876666666666665
Dec-2016,28.026666666666667
Jan-2017,28.14
Feb-2017,28.203333333333333
Mar-2017,28.186666666666667
Apr-2017,28.03333333333333
May-2017,27.953333333333333
Jun-2017,27.853333333333335
Jul-2017,27.976666666666663
Aug-2017,28.076666666666668
Sep-2017,28.106666666666666
Oct-2017,28.00666666666667
Nov-2017,27.916666666666668
Dec-2017,27.926666666666662
Jan-2018,28.03333333333333
Feb-2018,28.253333333333334
Mar-2018,28.276666666666667
Apr-2018,28.0
May-2018,27.939999999999998
Jun-2018,27.91333333333333
Jul-2018,28.096666666666668
Aug-2018,28.203333333333333
Sep-2018,28.05666666666666
Oct-2018,28.036666666666665
Nov-2018,27.98
Dec-2018,28.003333333333334
Jan-2019,28.153333333333336
Feb-2019,28.356666666666666
Mar-2019,28.236666666666665
Apr-2019,27.973333333333333
May-2019,27.856666666666666
Jun-2019,27.94666666666667
Jul-2019,28.01
Aug-2019,28.223333333333333
Sep-2019,28.080000000000002
Oct-2019,27.96666666666667
Nov-2019,27.886666666666667
Dec-2019,27.893333333333334
Jan-2020,28.063333333333333
Feb-2020,28.106666666666666
Mar-2020,28.146666666666665
Apr-2020,27.963333333333335
May-2020,27.72
Jun-2020,27.91333333333333
Jul-2020,28.116666666666664
Aug-2020,28.22
Sep-2020,27.956666666666667
Oct-2020,27.94666666666667
Nov-2020,28.09
Dec-2020,27.92
